,location_name,year,Average,cause_name,metric_name,val_y,upper,lower
15116,Lebanon,2002,111.78210777666071,Leukemia,Number,159.10392738553503,216.22824135982464,112.31602383191296
15117,Lebanon,2002,111.78210777666071,Other neoplasms,Number,28.698753887387763,44.57612786088134,17.525656874636688
15118,Saudi Arabia,2003,166.85167763850708,Other malignant neoplasms,Number,441.6506797117571,605.5178237404265,305.5037639037896
15119,South Sudan,2003,43.39473509960413,Other malignant neoplasms,Number,104.97644711739648,158.29442860543176,66.97922170942296
15120,Lebanon,2003,119.55709745619716,Prostate cancer,Number,454.10170933029207,640.0364193634653,298.7222236826856
15121,Lebanon,2003,119.55709745619716,Colon and rectum cancer,Number,282.58505680812453,380.5532621461205,201.03953943859707
15122,Lebanon,2003,119.55709745619716,Lip and oral cavity cancer,Number,30.75426566407203,42.012054986766806,21.109536590097093
15123,Lebanon,2003,119.55709745619716,Nasopharynx cancer,Number,18.607168743582108,26.098383896946963,12.416402823788513
15124,Lebanon,2003,119.55709745619716,Other pharynx cancer,Number,4.418308939178187,6.143563788009038,2.9114961033641857
15125,Lebanon,2003,119.55709745619716,Gallbladder and biliary tract cancer,Number,19.693851325908952,27.838510593227088,13.233203823851449
15126,Lebanon,2003,119.55709745619716,Pancreatic cancer,Number,29.34370257727903,40.04772024285939,19.933236699141155
15127,Lebanon,2003,119.55709745619716,Malignant skin melanoma,Number,18.63710612883265,28.074521658506296,11.234116491935955
15128,Lebanon,2003,119.55709745619716,Non-melanoma skin cancer,Number,2.7757438955787213,4.090097273317989,1.7844631801052966
15129,Lebanon,2003,119.55709745619716,Ovarian cancer,Number,86.45482594269177,124.14365708577569,58.13471931127479
15130,Lebanon,2003,119.55709745619716,Testicular cancer,Number,27.92585168657043,58.676873621998816,11.865066185947091
15131,Lebanon,2003,119.55709745619716,Kidney cancer,Number,43.34621324301818,60.06988176728146,28.63563402267527
15132,Lebanon,2003,119.55709745619716,Bladder cancer,Number,390.9486428979123,529.0686062202948,276.458240152227
15133,Lebanon,2003,119.55709745619716,Brain and central nervous system cancer,Number,65.11827722864805,90.06037363503643,42.11562891783856
15134,Lebanon,2003,119.55709745619716,Thyroid cancer,Number,81.20504362470173,117.54888851243794,50.99388896664759
15135,Lebanon,2003,119.55709745619716,Mesothelioma,Number,0.7380335334416537,1.5079895440693971,0.3712124475829519
15136,Yemen,2002,107.13979723708464,Esophageal cancer,Number,83.19012160259442,136.03466491566283,24.43277019931388
15137,Yemen,2002,107.13979723708464,Stomach cancer,Number,342.93598771372456,509.7675767662304,219.72217371057275
15138,Yemen,2002,107.13979723708464,Liver cancer,Number,48.69894047995408,73.71851928747382,28.93774241952996
15139,Yemen,2002,107.13979723708464,Larynx cancer,Number,95.63492560851766,139.1572570965396,57.13701957918928
15140,Yemen,2002,107.13979723708464,"Tracheal, bronchus, and lung cancer",Number,164.9785135724568,271.2955671134578,96.83591551890734
15141,Yemen,2002,107.13979723708464,Breast cancer,Number,415.01042696024894,653.2973833699446,245.98476088259983
15142,Yemen,2002,107.13979723708464,Cervical cancer,Number,117.51551031335283,195.00886748338797,57.38771486176176
15143,Yemen,2002,107.13979723708464,Uterine cancer,Number,25.46392533313076,47.51625991420623,13.502359750409973
15144,Yemen,2002,107.13979723708464,Prostate cancer,Number,167.58469669991095,256.6552699668503,102.90371391685969
15145,Yemen,2002,107.13979723708464,Colon and rectum cancer,Number,182.66728014176925,274.23399091564414,113.0191200233775
15146,United Arab Emirates,2003,35.6312898102912,Kidney cancer,Number,46.65683395336401,83.63592120328116,23.10085404753135
15147,United Arab Emirates,2003,35.6312898102912,Bladder cancer,Number,76.6149324761699,153.80040763869795,38.58974348101865
15148,United Arab Emirates,2003,35.6312898102912,Brain and central nervous system cancer,Number,51.21348162886461,74.58154429084878,30.76144392492889
15149,United Arab Emirates,2003,35.6312898102912,Thyroid cancer,Number,40.083769099536816,66.50226426263539,22.48025426345415
15150,United Arab Emirates,2003,35.6312898102912,Mesothelioma,Number,0.5340552392365011,1.562603712670653,0.2240269603127778
15151,United Arab Emirates,2003,35.6312898102912,Hodgkin lymphoma,Number,13.873438527609576,22.25281735160283,7.980471432370018
15152,Bahrain,2003,9.487673885058259,Brain and central nervous system cancer,Number,6.154188530785396,8.605350799669036,4.031269170412253
15153,Bahrain,2003,9.487673885058259,Thyroid cancer,Number,6.758679196392504,9.79105386980137,4.379616440210367
15154,Bahrain,2003,9.487673885058259,Mesothelioma,Number,0.3128592565781615,0.4424609703843297,0.2100628054708656
15155,Bahrain,2003,9.487673885058259,Hodgkin lymphoma,Number,3.540798344483009,5.062426326774413,2.280992845179548
15156,Bahrain,2003,9.487673885058259,Non-Hodgkin lymphoma,Number,9.87150085209985,13.453934444915408,6.776296775604169
15157,Bahrain,2003,9.487673885058259,Multiple myeloma,Number,3.1856320740823203,4.5282260666600855,2.055013853700829
15158,Bahrain,2003,9.487673885058259,Leukemia,Number,15.175319943719828,20.46060941557358,10.706894017873442
15159,Bahrain,2003,9.487673885058259,Other neoplasms,Number,4.629344064751585,7.15378297698449,2.8784089608245003
15160,Algeria,2003,319.37770267328244,Other neoplasms,Number,176.1642361734258,268.6964192534123,105.99414890466014
15161,Libya,2003,60.12522549333656,Stomach cancer,Number,40.58453800912992,53.89375841102021,27.78711936870688
15162,Morocco,2003,312.6177295869808,Other neoplasms,Number,147.4373490530245,226.10821041879063,87.92036316948752
15163,Yemen,2003,111.82192983821048,Lip and oral cavity cancer,Number,33.87855252490501,52.42772967351758,20.083953530994197
15164,Yemen,2003,111.82192983821048,Nasopharynx cancer,Number,17.76477660121775,26.635797872953987,10.579043771906552
15165,Yemen,2003,111.82192983821048,Other pharynx cancer,Number,5.684328524736728,8.811632374060235,3.397861405137325
15166,Yemen,2003,111.82192983821048,Gallbladder and biliary tract cancer,Number,27.107471968109667,41.48216915480021,15.91467937416101
15167,Bahrain,2003,9.487673885058259,Lip and oral cavity cancer,Number,3.600678109043173,4.882812680530572,2.501786277440609
15168,Bahrain,2003,9.487673885058259,Nasopharynx cancer,Number,1.6747792055422006,2.343551045160561,1.1529537521580748
15169,Bahrain,2003,9.487673885058259,Other pharynx cancer,Number,0.3571917200980017,0.4937802561104942,0.2383555021532428
15170,Bahrain,2003,9.487673885058259,Gallbladder and biliary tract cancer,Number,0.8804786104125618,1.201287451166646,0.5975308012728153
15171,Bahrain,2003,9.487673885058259,Pancreatic cancer,Number,4.038195416129427,5.495099375611634,2.72123899760146
15172,Bahrain,2003,9.487673885058259,Malignant skin melanoma,Number,0.6289434461492368,0.9063205307233584,0.4013565889333819
15173,Bahrain,2003,9.487673885058259,Non-melanoma skin cancer,Number,0.0848413761968348,0.1268036078674417,0.0537627596696176
15174,Bahrain,2003,9.487673885058259,Ovarian cancer,Number,10.020419203204414,14.14956302678377,6.736934917884589
15175,Bahrain,2003,9.487673885058259,Testicular cancer,Number,0.6828564041913491,1.4380356938667591,0.2863574194751611
15176,Bahrain,2003,9.487673885058259,Kidney cancer,Number,8.915873897688638,12.376255244628725,5.871826856711788
15177,Bahrain,2003,9.487673885058259,Bladder cancer,Number,14.006944171524417,19.031660951902257,9.801171676836807
15178,Bahrain,2002,8.738693801162393,Other malignant neoplasms,Number,18.42234998580432,25.84447171822917,12.428854552127993
15179,Tunisia,2003,144.11764089947184,Non-Hodgkin lymphoma,Number,69.05295167541485,100.36793120394915,44.95346928110578
15180,Tunisia,2003,144.11764089947184,Multiple myeloma,Number,52.69423050502992,77.70870337672592,33.709138212304
15181,Tunisia,2003,144.11764089947184,Leukemia,Number,184.58720204592288,261.9581171852414,125.2946769735706
15182,Tunisia,2003,144.11764089947184,Other neoplasms,Number,63.605664837071465,98.32062272437685,39.19578137729975
15183,Algeria,2003,319.37770267328244,Lip and oral cavity cancer,Number,106.6379265266794,148.64845807746184,71.62980187406716
15184,Algeria,2003,319.37770267328244,Nasopharynx cancer,Number,399.1098320891256,578.1744880860248,254.05407562161125
15185,Algeria,2003,319.37770267328244,Other pharynx cancer,Number,35.14731025038006,50.33275283823365,22.587525480229893
15186,Algeria,2003,319.37770267328244,Gallbladder and biliary tract cancer,Number,173.9750647852557,247.58311998365951,114.75163023532548
15187,Algeria,2003,319.37770267328244,Pancreatic cancer,Number,103.5261284832856,146.27797168975485,68.74543390625567
15188,Algeria,2003,319.37770267328244,Malignant skin melanoma,Number,32.091143442285926,46.84005714752819,19.99979296418583
15189,Algeria,2003,319.37770267328244,Non-melanoma skin cancer,Number,7.588729324103495,11.175486247463676,4.953134507424246
15190,Algeria,2003,319.37770267328244,Ovarian cancer,Number,201.4726200270664,291.5824852443409,132.13498813469818
15191,Algeria,2003,319.37770267328244,Testicular cancer,Number,64.08330741634494,134.13955568985352,24.76535013210754
15192,Algeria,2003,319.37770267328244,Kidney cancer,Number,148.53158748401148,216.3174994970659,97.86174153911642
15193,Algeria,2003,319.37770267328244,Bladder cancer,Number,301.54803079942434,421.22155224609673,198.6559411416301
15194,Qatar,2003,7.6212823175397055,Larynx cancer,Number,5.927083449834509,8.323224290671726,3.7068652035588014
15195,Qatar,2003,7.6212823175397055,"Tracheal, bronchus, and lung cancer",Number,9.002985626567128,12.709081099981749,5.862029322186721
15196,Qatar,2003,7.6212823175397055,Breast cancer,Number,52.28288700794599,74.46298814351248,35.00420406017831
15197,Qatar,2003,7.6212823175397055,Cervical cancer,Number,4.419826204920127,6.622158172022144,2.760839766140332
15198,Qatar,2003,7.6212823175397055,Uterine cancer,Number,2.5970843532978725,4.065397910912491,1.1628068087553478
15199,Qatar,2003,7.6212823175397055,Prostate cancer,Number,21.529441507608727,31.97247933660929,13.84018511168263
15200,Lebanon,2003,119.55709745619716,Hodgkin lymphoma,Number,57.114902239170085,83.33837584536477,36.40743192861248
15201,Yemen,2003,111.82192983821048,Pancreatic cancer,Number,23.664128331799336,36.97752497735036,13.83826673982068
15202,Yemen,2003,111.82192983821048,Malignant skin melanoma,Number,10.81528192577116,22.14251025131368,4.097028974115903
15203,Yemen,2003,111.82192983821048,Non-melanoma skin cancer,Number,1.7708638869389484,2.6445155344560423,1.1259326890772332
15204,Yemen,2003,111.82192983821048,Ovarian cancer,Number,39.57525497830148,130.10822458960752,13.76066982974901
15205,Yemen,2003,111.82192983821048,Testicular cancer,Number,7.452727067122556,18.90891541164601,2.828895940144231
15206,Yemen,2003,111.82192983821048,Kidney cancer,Number,52.18480494200567,84.41861393654392,29.939806153551427
15207,Yemen,2003,111.82192983821048,Bladder cancer,Number,117.60260169202714,193.91095271892533,63.73105091179415
15208,Yemen,2003,111.82192983821048,Brain and central nervous system cancer,Number,141.5223991951626,253.2807313727372,73.19368355053268
15209,Yemen,2003,111.82192983821048,Thyroid cancer,Number,62.233936911986255,104.93354754653976,32.5363516294256
15210,Yemen,2003,111.82192983821048,Mesothelioma,Number,1.984534438794078,4.444046340989242,0.7447025626243665
15211,Yemen,2003,111.82192983821048,Hodgkin lymphoma,Number,28.646436429012653,45.49300397668197,16.98773721697482
15212,Yemen,2003,111.82192983821048,Non-Hodgkin lymphoma,Number,59.50025214562199,91.30540617696774,36.25721975816733
15213,Yemen,2003,111.82192983821048,Multiple myeloma,Number,34.53547327631939,64.72943841861755,19.425819930074884
15214,Yemen,2003,111.82192983821048,Leukemia,Number,660.6749462441697,1150.2043911153537,312.03439104276987
15215,Yemen,2003,111.82192983821048,Other neoplasms,Number,64.60980476391349,102.62655926951456,37.86378032864459
15216,Egypt,2002,644.493985590358,Other malignant neoplasms,Number,1605.3420449852492,2160.2555617869702,1127.9204745882744
15217,Syrian Arab Republic,2002,146.4452382808208,Non-Hodgkin lymphoma,Number,103.6547345977002,144.19347267850625,69.99465109767695
15218,Syrian Arab Republic,2002,146.4452382808208,Multiple myeloma,Number,29.34058230310397,42.96297032314367,19.448246628025867
15219,Syrian Arab Republic,2002,146.4452382808208,Leukemia,Number,1614.710824156839,2213.160710452907,1125.762965724903
15220,Syrian Arab Republic,2002,146.4452382808208,Other neoplasms,Number,65.64453364169589,102.72135875368762,39.44707771645789
15221,Jordan,2003,58.031668105887576,Larynx cancer,Number,24.81204563995636,33.83717139691944,17.085796599838417
15222,Jordan,2003,58.031668105887576,"Tracheal, bronchus, and lung cancer",Number,60.1368096652258,84.10531474174572,41.14800203558865
15223,Jordan,2003,58.031668105887576,Breast cancer,Number,444.7136995273186,608.3650641205137,308.9927761677231
15224,Jordan,2003,58.031668105887576,Cervical cancer,Number,34.58480529148321,50.50763522569931,22.23789520744758
15225,Jordan,2003,58.031668105887576,Uterine cancer,Number,35.35014953059566,56.46730320977531,22.220861059118008
15226,Jordan,2003,58.031668105887576,Prostate cancer,Number,88.50207250180387,128.47785951351173,58.33866486270536
15227,Jordan,2003,58.031668105887576,Colon and rectum cancer,Number,140.31409775608273,189.3497475441834,100.89460606590292
15228,Jordan,2003,58.031668105887576,Lip and oral cavity cancer,Number,17.748446856344387,24.51979574286395,12.470646093144545
15229,Jordan,2003,58.031668105887576,Nasopharynx cancer,Number,15.664229798616365,21.9588238521742,10.28545713528456
15230,Jordan,2003,58.031668105887576,Other pharynx cancer,Number,1.8185308341286024,2.498762206021641,1.1989169963236506
15231,Jordan,2003,58.031668105887576,Gallbladder and biliary tract cancer,Number,9.090218961062355,12.5497618375083,6.150129234318841
15232,Jordan,2003,58.031668105887576,Pancreatic cancer,Number,14.80185387166157,20.359902984634115,10.119946321355272
15233,Jordan,2003,58.031668105887576,Malignant skin melanoma,Number,4.35207712460613,6.415475834863849,2.444445948279335
15234,Jordan,2003,58.031668105887576,Non-melanoma skin cancer,Number,1.182693845699822,1.755864388329666,0.7737148981424679
15235,Jordan,2003,58.031668105887576,Ovarian cancer,Number,34.82520049350884,49.25786704660078,23.34310143890121
15236,Jordan,2003,58.031668105887576,Testicular cancer,Number,18.977943100130787,41.27345668751084,7.969261092625794
15237,Jordan,2003,58.031668105887576,Kidney cancer,Number,23.982735635715063,34.611115541090555,15.694228115257207
15238,Jordan,2003,58.031668105887576,Bladder cancer,Number,68.88357536417782,93.92620485489444,47.31521425514547
15239,Jordan,2003,58.031668105887576,Brain and central nervous system cancer,Number,48.940778727629294,68.18641271141058,32.790198601091014
15240,Algeria,2003,319.37770267328244,Larynx cancer,Number,199.24408900295768,278.09283871950305,130.8737198343745
15241,Algeria,2003,319.37770267328244,"Tracheal, bronchus, and lung cancer",Number,402.3798275367825,560.6966522555499,264.9370639557198
15242,Algeria,2003,319.37770267328244,Breast cancer,Number,2089.6306418055674,3013.343338308699,1366.4571544995222
15243,Algeria,2003,319.37770267328244,Cervical cancer,Number,562.8760409663839,827.6612301392476,334.07156138274075
15244,Algeria,2003,319.37770267328244,Uterine cancer,Number,83.60656977286314,125.50663050212546,50.48981209642077
15245,Algeria,2003,319.37770267328244,Prostate cancer,Number,667.3439958208718,983.3243427310198,428.4122712428969
15246,Algeria,2003,319.37770267328244,Colon and rectum cancer,Number,661.7245318066067,906.1730255236351,446.34848243816873
15247,Libya,2003,60.12522549333656,Liver cancer,Number,30.2511698979683,40.73971965382575,20.90333891741912
15248,Libya,2003,60.12522549333656,Larynx cancer,Number,51.24596729395301,70.8375200550568,35.77717137675472
15249,Libya,2003,60.12522549333656,"Tracheal, bronchus, and lung cancer",Number,120.29957337775475,163.86791162317505,81.16338349112189
15250,Libya,2003,60.12522549333656,Breast cancer,Number,292.4849168933515,404.299796624005,200.11621598010552
15251,Libya,2003,60.12522549333656,Cervical cancer,Number,54.9873153265616,78.07304237924282,35.2206525814122
15252,Libya,2003,60.12522549333656,Uterine cancer,Number,28.04116153099599,40.32453638828147,17.542902070064144
15253,Libya,2003,60.12522549333656,Prostate cancer,Number,118.72358036833936,163.9660400909875,77.12902807766902
15254,Libya,2003,60.12522549333656,Colon and rectum cancer,Number,178.70126216308452,239.68006071573583,127.40934098504071
15255,Libya,2003,60.12522549333656,Lip and oral cavity cancer,Number,20.28242611586109,27.088998743032963,14.344483844454958
15256,Libya,2003,60.12522549333656,Nasopharynx cancer,Number,61.2508368256656,85.54329708229852,41.036139123894905
15257,Libya,2003,60.12522549333656,Other pharynx cancer,Number,2.0544271311946294,2.77953591366837,1.3645835991784954
15258,Libya,2003,60.12522549333656,Gallbladder and biliary tract cancer,Number,15.617336248125032,21.09960893657428,10.38907245590936
15259,Sudan,2003,183.4339808655349,Other malignant neoplasms,Number,385.4458214332199,583.022861150332,225.5563720693713
15260,Saudi Arabia,2003,166.85167763850708,Esophageal cancer,Number,50.5614955853812,69.28575926424956,34.35104164447843
15261,Saudi Arabia,2003,166.85167763850708,Stomach cancer,Number,124.68393362312165,167.51881041354565,86.98537217166833
15262,Saudi Arabia,2003,166.85167763850708,Liver cancer,Number,116.49272653472384,156.8252781870828,79.19953860367433
15263,Saudi Arabia,2003,166.85167763850708,Larynx cancer,Number,58.82653805455385,81.69265578445042,40.46086332439351
15264,Saudi Arabia,2003,166.85167763850708,"Tracheal, bronchus, and lung cancer",Number,188.6051581434353,254.8473460203835,130.1496101481718
15265,Saudi Arabia,2003,166.85167763850708,Breast cancer,Number,939.574365400497,1319.9677268572016,631.8579352816342
15266,Iraq,2003,273.25263472857563,Nasopharynx cancer,Number,43.22181437049713,64.45407666834986,26.988694976012784
15267,Iraq,2003,273.25263472857563,Other pharynx cancer,Number,13.630189464064031,20.1616079506761,8.493506219025745
15268,Iraq,2003,273.25263472857563,Gallbladder and biliary tract cancer,Number,28.59701822806345,43.26187274958139,17.533059251090773
15269,Iraq,2003,273.25263472857563,Pancreatic cancer,Number,83.87423470921985,120.87345670235882,53.1549642644997
15270,Kuwait,2003,25.582358288955724,Esophageal cancer,Number,4.271662742496399,5.696078222341494,2.985726507000173
15271,Kuwait,2003,25.582358288955724,Stomach cancer,Number,12.443312410562864,16.50344232241298,8.809240748812368
15272,United Arab Emirates,2003,35.6312898102912,Non-Hodgkin lymphoma,Number,59.5325935939472,100.35154813569387,31.82039889313048
15273,United Arab Emirates,2003,35.6312898102912,Multiple myeloma,Number,12.155840730801344,23.093547220273944,6.301111672289352
15274,United Arab Emirates,2003,35.6312898102912,Leukemia,Number,57.28489928253748,81.72330242094512,38.87511557934579
15275,United Arab Emirates,2003,35.6312898102912,Other neoplasms,Number,17.437755078855883,27.09041386095115,10.322460676226978
15276,Sudan,2003,183.4339808655349,Larynx cancer,Number,136.13144266287424,210.2825782842378,79.8121044653212
15277,Sudan,2003,183.4339808655349,"Tracheal, bronchus, and lung cancer",Number,228.3413745501409,424.2573566029324,120.92912097721106
15278,Sudan,2003,183.4339808655349,Breast cancer,Number,733.608032977184,1211.7229916956817,417.79965471638224
15279,Sudan,2003,183.4339808655349,Cervical cancer,Number,177.24539735499158,290.6788826035763,75.9792449536388
15280,Sudan,2003,183.4339808655349,Uterine cancer,Number,40.693798827520034,77.39618263365521,20.823665090651325
15281,Sudan,2003,183.4339808655349,Prostate cancer,Number,311.58086930377283,472.672168766044,189.16848820211052
15282,Sudan,2003,183.4339808655349,Colon and rectum cancer,Number,293.7028295982592,438.80112383178505,186.29230476074127
15283,Sudan,2003,183.4339808655349,Lip and oral cavity cancer,Number,54.77573570230281,86.28121589628252,30.730595563303325
15284,Sudan,2003,183.4339808655349,Nasopharynx cancer,Number,26.889744664168425,41.12545820475519,15.957988324624278
15285,Sudan,2003,183.4339808655349,Other pharynx cancer,Number,8.53481765444179,13.647535488021637,5.017000286928647
15286,Sudan,2003,183.4339808655349,Gallbladder and biliary tract cancer,Number,40.69172896284621,64.14545427831322,22.8702987277166
15287,Sudan,2003,183.4339808655349,Pancreatic cancer,Number,44.508960712397005,71.1052812181747,26.14294570837244
15288,Sudan,2003,183.4339808655349,Malignant skin melanoma,Number,18.645815595307702,38.27587041185963,6.97260168872207
15289,Sudan,2003,183.4339808655349,Non-melanoma skin cancer,Number,2.941611472675669,4.378094960108842,1.8940852515663755
15290,Sudan,2003,183.4339808655349,Ovarian cancer,Number,70.64226020789306,227.5237906299506,28.55903832530857
15291,Sudan,2003,183.4339808655349,Testicular cancer,Number,13.920917834074418,41.406045860922845,4.157251290156
15292,Sudan,2003,183.4339808655349,Kidney cancer,Number,99.155171548465,167.74889726819606,52.538125316632254
15293,Sudan,2003,183.4339808655349,Bladder cancer,Number,231.3865206189476,579.7306830256272,105.81032100377394
15294,Sudan,2003,183.4339808655349,Brain and central nervous system cancer,Number,265.82210531930133,489.92420268121305,135.5497959946497
15295,Sudan,2003,183.4339808655349,Thyroid cancer,Number,103.67260049737725,176.69568632977817,52.40466711259087
15296,Libya,2003,60.12522549333656,Pancreatic cancer,Number,28.162375048706384,38.725990791881785,18.98267819996541
15297,Libya,2003,60.12522549333656,Malignant skin melanoma,Number,4.805983444343827,6.728647884693448,3.0539973963077283
15298,Morocco,2003,312.6177295869808,Larynx cancer,Number,319.294699053174,449.71445818863,208.2785973229344
15299,Morocco,2003,312.6177295869808,"Tracheal, bronchus, and lung cancer",Number,669.8568320194303,946.0676606248384,441.0418583244693
15300,Morocco,2003,312.6177295869808,Breast cancer,Number,2933.959890827247,4064.4404658062494,1959.1863309691068
15301,Morocco,2003,312.6177295869808,Cervical cancer,Number,689.4070480325811,1006.559889726178,402.4576116312822
15302,Morocco,2003,312.6177295869808,Uterine cancer,Number,148.05446787157769,215.6693300201404,91.50001829859148
15303,Egypt,2003,674.8678668994245,Bladder cancer,Number,3347.0314422473057,4500.334492125738,2318.0339027069003
15304,Egypt,2003,674.8678668994245,Brain and central nervous system cancer,Number,589.8641519442828,862.0538457683214,401.7332025998391
15305,Egypt,2003,674.8678668994245,Thyroid cancer,Number,426.6706424105666,622.5964536409276,275.4520150296811
15306,Egypt,2003,674.8678668994245,Mesothelioma,Number,11.68897472276256,27.076689365826475,5.122776797248614
15307,Egypt,2003,674.8678668994245,Hodgkin lymphoma,Number,83.05255759344766,206.0924979303013,29.695316408578037
15308,Egypt,2003,674.8678668994245,Non-Hodgkin lymphoma,Number,379.60794294448175,537.41248874765,255.80936465139436
15309,Egypt,2003,674.8678668994245,Multiple myeloma,Number,216.97984900609757,305.91091169870936,138.13719958704138
15310,Egypt,2003,674.8678668994245,Leukemia,Number,1432.5397341267897,1983.5302303267172,970.8852906874482
15311,Egypt,2003,674.8678668994245,Other neoplasms,Number,316.2374186617447,491.3181947444681,182.71741293396323
15312,Lebanon,2003,119.55709745619716,Other malignant neoplasms,Number,210.66700226997952,285.2147053921063,143.87149023288657
15313,Oman,2003,24.78892046627812,Other malignant neoplasms,Number,104.91760636075314,145.03578756800692,72.55950469731559
15314,Kuwait,2003,25.582358288955724,Gallbladder and biliary tract cancer,Number,3.11839176009274,4.379050189849383,2.138168822210265
15315,Kuwait,2003,25.582358288955724,Pancreatic cancer,Number,8.364529864687544,11.18801554388131,5.755940465372916
15316,Kuwait,2003,25.582358288955724,Malignant skin melanoma,Number,2.4927241831599853,3.709088733334735,1.6312839606974443
15317,Kuwait,2003,25.582358288955724,Non-melanoma skin cancer,Number,0.3280568164141265,0.4876851584319783,0.2117186186245962
15318,Kuwait,2003,25.582358288955724,Ovarian cancer,Number,15.511111608289385,21.325707848703164,10.48646614401063
15319,Kuwait,2003,25.582358288955724,Testicular cancer,Number,10.488886675561378,26.11530254944548,3.8084274874090895
15320,Kuwait,2003,25.582358288955724,Kidney cancer,Number,24.99706216883645,35.02209676069534,16.83269865456073
15321,Kuwait,2003,25.582358288955724,Bladder cancer,Number,51.73314782837559,68.24104319252075,36.4591420284086
15322,Kuwait,2003,25.582358288955724,Brain and central nervous system cancer,Number,20.580825377832472,28.446380398218924,13.894859173469875
15323,Kuwait,2003,25.582358288955724,Thyroid cancer,Number,24.15760909751179,34.00924379916147,15.621676140181211
15324,Kuwait,2003,25.582358288955724,Mesothelioma,Number,0.4390939488224624,0.5947032193363853,0.3059333849685157
15325,Kuwait,2003,25.582358288955724,Hodgkin lymphoma,Number,6.6729512984232064,9.692599426485565,4.353521138058314
15326,Kuwait,2003,25.582358288955724,Non-Hodgkin lymphoma,Number,38.82145693604732,52.39178280403715,26.680279801232235
15327,Kuwait,2003,25.582358288955724,Multiple myeloma,Number,6.510655061632236,8.962361698448804,4.453539116253364
15328,Iraq,2003,273.25263472857563,Malignant skin melanoma,Number,16.194304816704314,24.726355900688407,9.36706789585878
15329,Iraq,2003,273.25263472857563,Non-melanoma skin cancer,Number,2.7805612818337284,4.132584923587003,1.8172611253690565
15330,Iraq,2003,273.25263472857563,Ovarian cancer,Number,166.72878217082936,262.42905637787595,98.21299816362576
15331,Iraq,2003,273.25263472857563,Testicular cancer,Number,48.21911247680425,110.45635077934992,17.863635445684977
15332,Iraq,2003,273.25263472857563,Kidney cancer,Number,174.82530933799873,254.8332912688324,111.53087337460911
15333,Iraq,2003,273.25263472857563,Bladder cancer,Number,436.4390800926183,631.9842020769269,285.33518338239344
15334,Iraq,2003,273.25263472857563,Brain and central nervous system cancer,Number,422.06544446131966,738.686480436106,251.90548948627188
15335,Iraq,2003,273.25263472857563,Thyroid cancer,Number,194.6283389944752,313.5241499401364,117.0351365236365
15336,Iraq,2003,273.25263472857563,Mesothelioma,Number,22.46510652264909,34.891192512739224,13.205920185973271
15337,Iraq,2003,273.25263472857563,Hodgkin lymphoma,Number,79.61742654855198,125.42336120485044,40.917392048790575
15338,Iraq,2003,273.25263472857563,Non-Hodgkin lymphoma,Number,281.830557375289,422.7297408501916,185.07268263685543
15339,Iraq,2003,273.25263472857563,Multiple myeloma,Number,56.09123092484868,89.22079395401079,33.871831752628644
15340,Iraq,2003,273.25263472857563,Leukemia,Number,1518.7441899134,2185.7644844054703,989.272938314862
15341,Iraq,2003,273.25263472857563,Other neoplasms,Number,112.68761277709476,171.107902521755,67.87836041674457
15342,Libya,2003,60.12522549333656,Non-melanoma skin cancer,Number,0.837300351499009,1.2439674555258908,0.5414202622581871
15343,Libya,2003,60.12522549333656,Esophageal cancer,Number,9.223323737402117,12.571196591597191,5.839776671974059
15344,Iraq,2003,273.25263472857563,Other malignant neoplasms,Number,678.5293659560057,986.6745605309776,434.4511753667409
15345,Palestine,2003,32.12388734194375,Larynx cancer,Number,9.72530580029916,13.317519151303951,6.749283544309633
15346,Palestine,2003,32.12388734194375,"Tracheal, bronchus, and lung cancer",Number,55.29956397683882,74.0860899584276,37.98834918163036
15347,Palestine,2003,32.12388734194375,Breast cancer,Number,186.01671350558263,262.6510220946106,127.0764699709136
15348,Palestine,2003,32.12388734194375,Cervical cancer,Number,13.89669367636942,19.56832225179464,8.989068574057967
15349,Palestine,2003,32.12388734194375,Uterine cancer,Number,26.9961219722614,38.73454488624963,16.075166250473465
15350,Palestine,2003,32.12388734194375,Prostate cancer,Number,71.90105084339972,99.44553909251734,47.12700255468266
15351,Palestine,2003,32.12388734194375,Colon and rectum cancer,Number,93.1581614679337,123.48810529521548,65.34490515374613
15352,Palestine,2003,32.12388734194375,Lip and oral cavity cancer,Number,6.2921001478768295,8.653075265333328,4.357471073342979
15353,Palestine,2003,32.12388734194375,Nasopharynx cancer,Number,2.73310437822714,3.728797136298727,1.8440102555453135
15354,Palestine,2003,32.12388734194375,Other pharynx cancer,Number,0.7136057709747106,0.9772874045228572,0.4815482196775845
15355,Palestine,2003,32.12388734194375,Gallbladder and biliary tract cancer,Number,4.858225099657771,6.655569711144882,2.878824417500361
15356,Palestine,2003,32.12388734194375,Pancreatic cancer,Number,10.679775711796683,14.866456085269917,7.074203551621739
15357,Palestine,2003,32.12388734194375,Malignant skin melanoma,Number,1.570815942852194,2.305472769227957,1.025596007053975
15358,Palestine,2003,32.12388734194375,Non-melanoma skin cancer,Number,0.3839000425488567,0.5722654018223214,0.2477524489086481
15359,Palestine,2003,32.12388734194375,Ovarian cancer,Number,16.47833866854504,25.706140520228384,9.9178928547299
